Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate,,0.137278591
5507,Ornate Spyglass,27,Consumable,Explosives and Devices,2400,600,3099658,4200900,6,6,3314250,4404675,3677116,2,3814255,2293507,0.03,0.03,,
6714,Ez-Thro Dynamite,25,Consumable,Explosives and Devices,300,75,0,0,0,0,5000,629814,555785,5,367392,376979,0.7,0.14,,
7148,Goblin Jumper Cables,33,Consumable,Explosives and Devices,85,21,291882910,0,0,0,291882903,94475424,99331100,1,87229922,13220100,0.03,0.03,,
10507,Solid Dynamite,35,Consumable,Explosives and Devices,1400,350,60748,0,0,0,35437192,6171118,5805260,23,9319189,1007443,0.76,0.04,,
10514,Mithril Frag Bomb,43,Consumable,Explosives and Devices,3000,750,231100,231100,3,1,2938099,1316164,1506766,14,2732577,2250,0,0,,
10546,Deadly Scope,42,Consumable,Explosives and Devices,6000,1500,0,0,0,0,35030643,16756041,16961856,2,21636233,10824809,0.03,0.03,,
10548,Sniper Scope,48,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,88789539,96117000,1,73199350,65104142,0.05,0.05,,
10562,Hi-Explosive Bomb,47,Consumable,Explosives and Devices,3000,750,515541,470600,88,2,573190,992043,865036,48,866859,383243,1.14,0.03,,
10586,The Big One,45,Consumable,Explosives and Devices,3000,750,0,0,0,0,0,123167357,140529775,2,214261379,1180,0,0,,
10646,Goblin Sapper Charge,41,Consumable,Explosives and Devices,2000,500,0,0,0,0,0,86493507,126865537,2,83735191,142025,0.11,0.11,,
10978,Small Glimmering Shard,20,Consumable,Explosives and Devices,0,0,0,0,0,0,0,38822,40399,175,38822,0,0,0,,
10998,Lesser Astral Essence,20,Consumable,Explosives and Devices,0,0,0,0,0,0,0,21239,20400,11,21239,0,0,0,,
11082,Greater Astral Essence,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,171344,247999,35,171344,0,0,0,,
11083,Soul Dust,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,47920,68497,19,47920,0,0,0,,
11084,Large Glimmering Shard,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,64906,89999,7,64906,0,0,0,,
11134,Lesser Mystic Essence,30,Consumable,Explosives and Devices,0,0,0,0,0,0,0,104438,49999,2,104438,0,0,0,,
11135,Greater Mystic Essence,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,96212,25200,22,96212,0,0,0,,
11137,Vision Dust,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,103375,63999,41,103375,0,0,0,,
11138,Small Glowing Shard,30,Consumable,Explosives and Devices,0,0,0,0,0,0,0,30726,19800,15,30726,0,0,0,,
11139,Large Glowing Shard,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,169263,149500,12,169263,0,0,0,,
11174,Lesser Nether Essence,40,Consumable,Explosives and Devices,0,0,0,0,0,0,0,330705,423999,9,330705,0,0,0,,
11175,Greater Nether Essence,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,710394,679999,20,710394,0,0,0,,
11176,Dream Dust,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,55237,49199,36,55237,0,0,0,,
11177,Small Radiant Shard,40,Consumable,Explosives and Devices,0,0,0,0,0,0,0,10804,10200,3,10804,0,0,0,,
11178,Large Radiant Shard,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,1214020,2018348,3,1214020,0,0,0,,
11590,Mechanical Repair Kit,40,Consumable,Explosives and Devices,1000,250,0,0,0,0,0,2248438,1732541,3,3275706,31362,0,0,,
11818,Grimesilt Outhouse Key,43,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15993,Thorium Grenade,52,Consumable,Explosives and Devices,6000,1500,0,0,0,0,2.00E+05,2115745,2215520,9,1885212,21280,2,0.2,,
16005,Dark Iron Bomb,57,Consumable,Explosives and Devices,5000,1250,0,0,0,0,0,12572062,0,0,553877773,0,0,0,,
16023,Masterwork Target Dummy,55,Consumable,Explosives and Devices,40000,10000,0,0,0,0,3.00E+05,216914898,302283633,1,581655797,0,0,0,,
16040,Arcane Bomb,60,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,8141116,0,0,33500242,0,0,0,,
17716,Snowmaster 9000,38,Consumable,Explosives and Devices,30000,7500,0,0,0,0,0,74274783,78724788,1,68654383,47201710,0.02,0.02,,
18232,Field Repair Bot 74A,60,Consumable,Explosives and Devices,40000,10000,0,0,0,0,13261619,34784889,34895114,6,36397179,17945911,0.8,0.1,,
18283,Biznicks 247x128 Accurascope,60,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,674798523,1140577960,1,552194573,441443739,0.1,0.1,,
18587,Goblin Jumper Cables XL,53,Consumable,Explosives and Devices,8000,2000,0,0,0,0,0,603716433,595463012,1,831794601,35080500,0.08,0.08,,
18588,Ez-Thro Dynamite II,40,Consumable,Explosives and Devices,800,200,0,0,0,0,16600,492908,471686,11,829032,213088,0.2,0.04,,
18594,Powerful Seaforium Charge,55,Consumable,Explosives and Devices,12000,3000,0,0,0,0,250000,34521772,16745660,2,68104654,0,0,0,,
18641,Dense Dynamite,45,Consumable,Explosives and Devices,2000,500,230700,230700,20,1,3981563,310168,302518,20,474725,1093806,8.5,0.5,,
18645,Gnomish Alarm-o-Bot,53,Consumable,Explosives and Devices,12000,3000,0,0,0,0,0,36551481,54740257,5,36838963,4754275,0.51,0.17,,
18660,World Enlarger,1,Consumable,Explosives and Devices,30000,7500,69515961,0,0,0,102458310,71346909,66208498,1,78756813,30649303,0.03,0.03,,
18984,Dimensional Ripper - Everlook,60,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,278545670,320385073,1,251704857,728908,0.02,0.02,,
18986,Ultrasafe Transporter: Gadgetzan,60,Consumable,Explosives and Devices,20000,5000,466702666,480457300,1,1,528518384,252939966,275957359,1,215559644,91652214,0.05,0.05,,
19707,Red Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19708,Blue Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19709,Yellow Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19710,Orange Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19711,Green Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19712,Purple Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19713,Bronze Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19714,Silver Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19715,Gold Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20725,Nexus Crystal,60,Consumable,Explosives and Devices,0,0,0,0,0,0,0,46262,47498,43,46262,0,0,0,,
22728,Steam Tonk Controller,55,Consumable,Explosives and Devices,20000,5000,4755714,1.00E+05,9,9,109521931,20397683,24820143,1,22148613,3212074,0.02,0.02,,
23736,Fel Iron Bomb,60,Consumable,Explosives and Devices,10000,2500,603984,427300,53,4,435450,3435050,3268472,19,4263775,909056,0.48,0.03,,
23737,Adamantite Grenade,65,Consumable,Explosives and Devices,10000,2500,14622351,15826100,25,2,547958,9581564,7733571,11,10415104,4300,0.1,0.01,,
23764,Adamantite Scope,67,Consumable,Explosives and Devices,10000,2500,0,0,0,0,438622199,169986260,151634875,1,133721718,38394480,0.04,0.04,,
23765,Khorium Scope,72,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,475009001,408441566,1,293828443,0,0,0,,
23767,Crashin' Thrashin' Robot,55,Consumable,Explosives and Devices,20000,5000,39752202,44447500,1,1,41260138,79790992,90124404,1,81160776,43886946,0.06,0.06,,
23819,Elemental Seaforium Charge,70,Consumable,Explosives and Devices,24000,6000,0,0,0,0,438796210,38521491,71561150,6,153552863,1337,0.5,0.5,,
23821,Zapthrottle Mote Extractor,61,Consumable,Explosives and Devices,60000,15000,198004505,200967900,1,1,138669229,129558001,150237691,1,137485475,14507959,1,1,,
23826,The Bigger One,65,Consumable,Explosives and Devices,12000,3000,0,0,0,0,0,72430874,125989258,1,99362068,14992941,0.1,0.1,,
23827,Super Sapper Charge,68,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,27499907,28923400,5,14153038,0,0,0,,
23841,Gnomish Flame Turret,70,Consumable,Explosives and Devices,12000,3000,1882159,1996100,1,1,1395634,7146766,5300040,2,5030601,5774765,0.75,0.25,,
30542,Dimensional Ripper - Area 52,70,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,254415841,344989245,1,264383923,110742018,0.03,0.03,,
30544,Ultrasafe Transporter: Toshley's Station,70,Consumable,Explosives and Devices,20000,5000,648604804,0,0,0,632809703,290976957,279328873,1,265940842,126382194,0.05,0.05,,
32413,Frost Grenade,65,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,1946409,1756075,22,3101737,88,0,0,,
34113,Field Repair Bot 110G,70,Consumable,Explosives and Devices,40000,10000,30288815,7.00E+06,35,2,16869367,21007566,24472082,19,19281054,11560385,1.19,0.07,,
37567,Healing Injector Kit,80,Consumable,Explosives and Devices,5405,1351,0,0,0,0,0,2350499,2613787,7,4719799,206827,0.91,0.07,,
40536,Explosive Decoy,80,Consumable,Explosives and Devices,4000,1000,458940,389000,7,1,556469,1082517,1226812,19,1608979,517746,0.42,0.02,,
40727,Gnomish Gravity Well,85,Consumable,Explosives and Devices,322031,80507,329588692,345404100,3,3,260114701,116784017,111756709,1,114909869,39913733,0.02,0.02,,
40768,MOLL-E,80,Consumable,Explosives and Devices,0,0,40192853,38900100,4,4,43170874,40828224,39966567,2,42093264,19837112,0.03,0.03,,
40769,Scrapbot Construction Kit,80,Consumable,Explosives and Devices,7500,1875,56916533,0,0,0,32854208,12086322,11443970,38,11569042,6889585,1.5,0.05,,
40771,Cobalt Frag Bomb,71,Consumable,Explosives and Devices,2400,600,10000,0,0,0,4953,1762937,2101056,8,4645977,954905,0.27,0.03,,
40772,Gnomish Army Knife,71,Consumable,Explosives and Devices,9027,2256,4906694,5009400,15,15,3982904,3368843,3257731,9,3953688,1502287,0.78,0.13,,
40892,Hammer Pick,10,Consumable,Explosives and Devices,3000,750,4059975,0,0,0,5517487,2382649,3410944,2,2710780,2902141,0.06,0.03,,
40893,Bladed Pickaxe,1,Consumable,Explosives and Devices,2500,625,5915651,8440100,1,1,7104168,4608051,5425528,2,6264886,2627864,0.02,0.02,,
41119,Saronite Bomb,75,Consumable,Explosives and Devices,1000,250,6877821,0,0,0,7715913,3206352,2673804,34,5380521,2983,2.75,0.05,,
41146,Sun Scope,75,Consumable,Explosives and Devices,200000,50000,116546555,0,0,0,99625350,41604662,40363336,2,32440587,19635288,0.04,0.04,,
41167,Heartseeker Scope,80,Consumable,Explosives and Devices,100000,25000,49064633,58344300,1,1,50371865,46064612,52895488,2,40306195,18258011,0.03,0.03,,
42546,Mana Injector Kit,80,Consumable,Explosives and Devices,5405,1351,1513334,8002000,8,1,4053,3724314,3861641,28,5866458,243750,0.87,0.03,,
42641,Global Thermal Sapper Charge,75,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,3881788,7048554,13,2387672,5603,0,0,,
44739,Diamond-Cut Refractor Scope,75,Consumable,Explosives and Devices,140000,35000,4428267,5956700,5,1,1167671,3050921,2762030,5,3171527,2045137,0.15,0.03,,
47828,Goblin Beam Welder,80,Consumable,Explosives and Devices,1000,250,56909426,86409100,2,2,22802792,31637819,42592715,1,41172379,341250,0.04,0.04,,
48933,Wormhole Generator: Northrend,80,Consumable,Explosives and Devices,20000,5000,104381209,98805300,1,1,144301787,47128226,47397148,2,50313752,16724609,0.01,0.01,,
59594,Gnomish X-Ray Scope,85,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,86253856,104199170,1,114421771,39167988,0.02,0.02,,
59595,R19 Threatfinder,85,Consumable,Explosives and Devices,100000,25000,32297630,0,0,0,19300742,18061077,21118331,1,22291126,6981603,0.01,0.01,,
59596,Safety Catch Removal Kit,85,Consumable,Explosives and Devices,100000,25000,34055024,34720900,3,1,44455156,12748806,20674436,3,13025603,2805727,0.01,0.01,,
60223,High-Powered Bolt Gun,85,Consumable,Explosives and Devices,90000,22500,33700,0,0,0,65085656,28507863,29063742,1,42851572,13962196,0.02,0.02,,
60853,Volatile Seaforium Blastpack,81,Consumable,Explosives and Devices,3600,900,6594491630,0,0,0,13605200,8088153,5055302,12,7086336,388896,0.3,0.03,,
60854,Loot-A-Rang,85,Consumable,Explosives and Devices,90000,22500,51930119,57849600,1,1,85602768,106153532,119944907,2,105941824,66816884,0.08,0.08,,
63396,Big Daddy,85,Consumable,Explosives and Devices,3000,750,0,0,0,0,0,754275,982180,36,937608,0,0,0,,
70139,Flintlocke's Woodchucker,85,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,144215206,147695266,1,129879627,106568284,0.14,0.14,,
77529,Lord Blastington's Scope of Doom,90,Consumable,Explosives and Devices,100000,25000,97608343,99880000,13,6,60452352,47190824,51214806,2,50808548,52265770,0.06,0.06,,
77531,Mirror Scope,90,Consumable,Explosives and Devices,100000,25000,7464975,7940000,17,3,15929096,10322679,9295620,4,10993352,3526796,0.03,0.01,,
77532,Locksmith's Powderkeg,85,Consumable,Explosives and Devices,3600,900,176452951,0,0,0,155427029,35465622,21725529,8,58514223,789478,0.07,0.01,,
77589,G91 Landshark,90,Consumable,Explosives and Devices,0,2500,385269,49900,149,3,237170,259022,222936,18,249398,74645,0.26,0.02,,
87215,Wormhole Generator: Pandaria,90,Consumable,Explosives and Devices,20000,5000,47551204,39087500,1,1,48505681,70557139,72907747,1,73362678,39084676,0.03,0.03,,
87216,Thermal Anvil,90,Consumable,Explosives and Devices,0,250,102076,102000,20,20,156829,303052,271196,14,414869,241063,1.62,0.18,,
108745,Personal Hologram,1,Consumable,Explosives and Devices,0,300000,19854627,20749800,2,2,15798322,16030848,16850321,2,15973560,6598486,0.04,0.02,,
109120,Oglethorpe's Missile Splitter,100,Consumable,Explosives and Devices,120000,30000,4445000,0,0,0,2371134,10290046,8907335,2,10546832,6354999,0.02,0.02,,
109122,Megawatt Filament,100,Consumable,Explosives and Devices,1200000,300000,24108151,0,0,0,30434367,8860635,8848683,2,11226390,7167161,0.02,0.02,,
109167,Findle's Loot-A-Rang,100,Consumable,Explosives and Devices,90000,22500,14420405,16184000,2,2,13710731,13899302,15601755,2,14488075,7012313,0.04,0.02,,
109183,World Shrinker,1,Consumable,Explosives and Devices,30000,7500,6018731,5352100,1,1,28911671,15956677,16448479,2,15958990,10674364,0.03,0.03,,
109253,Ultimate Gnomish Army Knife,90,Consumable,Explosives and Devices,9027,2256,450794,359800,28,28,869396,1874519,1706394,9,2263365,962064,1.89,0.27,,
109574,GUMM-E,1,Consumable,Explosives and Devices,16000,4000,39234800,25017600,1,1,29665426,31272055,40558348,1,34892057,16971002,0.04,0.04,,
111820,Swapblaster,1,Consumable,Explosives and Devices,300000,75000,29807625,30005600,1,1,44564695,25150752,22388035,2,27285287,17898110,0.16,0.08,,
112059,Wormhole Centrifuge,100,Consumable,Explosives and Devices,20000,5000,28615933,16955000,3,3,32782572,20699800,23122375,2,17211255,10243358,0.01,0.01,,
115511,Bizmo's Big Bang Boom Bomb,100,Consumable,Explosives and Devices,5000,250,0,0,0,0,0,4735994,1860300,9,7035628,0,0,0,,
115512,Gazlowe's Gargantuan Grenade,100,Consumable,Explosives and Devices,5000,250,0,0,0,0,0,25300,0,0,10236697,0,0,0,,
118007,Mecha-Blast Rocket,100,Consumable,Explosives and Devices,6000,1500,22159,20000,72,15,6771,53742,39631,39,35859,15567,1.44,0.06,,
118008,Hemet's Heartseeker,100,Consumable,Explosives and Devices,1200000,300000,19928496,0,0,0,10998887,6541072,6962195,3,7141588,2889262,0.02,0.02,,
132509,Deployable Bullet Dispenser,80,Consumable,Explosives and Devices,4000,1000,113142035,0,0,0,90803415,18978850,24580313,4,19209302,9512955,0.06,0.02,,
132510,Gunpowder Charge,85,Consumable,Explosives and Devices,3000,750,1838631,1100,20,1,281873,1867472,1911698,36,2900131,686340,0.9,0.02,,
132511,Pump-Action Bandage Gun,110,Consumable,Explosives and Devices,3000,750,0,0,0,0,20738762,28577701,32436308,2,31585867,33600891,0.14,0.07,,
132513,Gunpack,105,Consumable,Explosives and Devices,3500,875,20849338,22046400,4,1,29454693,18505444,18423282,6,16814832,13295385,0.35,0.05,,
132514,Auto-Hammer,105,Consumable,Explosives and Devices,3500,875,7939455,8.00E+06,216,9,4863782,5902901,6241369,145,5601746,3386755,20.37,0.21,,
132515,Failure Detection Pylon,105,Consumable,Explosives and Devices,3500,875,98309,87200,10,1,713638,2189998,2639819,13,2272502,604857,0.32,0.02,,
132516,Gunshoes,105,Consumable,Explosives and Devices,3500,875,2621385,0,0,0,2981159,5230613,6576937,49,5477684,2394121,2.16,0.06,,
132517,Intra-Dalaran Wormhole Generator,105,Consumable,Explosives and Devices,3500,875,235738074,0,0,0,303008379,119260137,93531486,1,180938749,19932079,0.01,0.01,,
132518,Blingtron's Circuit Design Tutorial,105,Consumable,Explosives and Devices,3500,875,89518239,0,0,0,106747086,61552838,64786281,2,60521214,42292611,0.08,0.04,,
132519,Trigger,105,Consumable,Explosives and Devices,3500,875,631732350,604107200,2,2,556238295,255441349,251612139,1,252134186,42149631,0.01,0.01,,
132524,Reaves Module: Wormhole Generator Mode,105,Consumable,Explosives and Devices,3500,875,1425726737,1353780100,1,1,1544790545,585339245,621358190,1,528972245,91197054,0.03,0.03,,
132525,Reaves Module: Repair Mode,105,Consumable,Explosives and Devices,3500,875,187086871,60001300,2,2,248745480,220678305,231044631,1,253002569,88574056,0.02,0.02,,
132526,Reaves Module: Failure Detection Mode,105,Consumable,Explosives and Devices,3500,875,232069685,0,0,0,225554667,202508556,231198133,1,179229703,65413861,0.02,0.02,,
132528,Reaves Module: Fireworks Display Mode,105,Consumable,Explosives and Devices,3500,875,257168351,283357900,1,1,204019215,211857222,259749572,1,189127354,126594011,0.04,0.04,,
132530,Reaves Module: Bling Mode,105,Consumable,Explosives and Devices,3500,875,0,0,0,0,1023163250,354873840,351410341,1,366767446,224416641,0.03,0.03,,
132531,Reaves Module: Piloted Combat Mode,105,Consumable,Explosives and Devices,3500,875,0,0,0,0,0,4627051890,4531282240,1,2975617371,350002179,0,0,,
136851,Commander Domitille's Helm,1,Consumable,Explosives and Devices,0,0,0,0,0,0,3503442900,113183023,1.10E+08,1,3451114393,0,0,0,,
151652,Wormhole Generator: Argus,110,Consumable,Explosives and Devices,0,5000,0,0,0,0,110740032,30791320,30759659,1,31005227,19711515,0.03,0.03,,
153487,Organic Discombobulation Grenade,1,Consumable,Explosives and Devices,0,0,643010,999900,136,6,339184,454284,508864,66,179121,64906,4.18,0.11,,
153490,F.R.I.E.D.,1,Consumable,Explosives and Devices,0,0,761527,1.00E+06,1673,28,464063,395199,542874,103,308476,100064,10.4,0.16,,
153494,Thermo-Accelerated Plague Spreader,1,Consumable,Explosives and Devices,0,0,270490,80000,135,24,1061708,281988,157851,38,257914,100091,3.48,0.12,,
153510,Interdimensional Companion Repository,1,Consumable,Explosives and Devices,0,0,879705,108000,11,4,783089,1442739,1355045,26,1468560,653427,0.72,0.04,,
153512,XA-1000 Surface Skimmer,1,Consumable,Explosives and Devices,12500,3125,1318606,101000,14,8,1598419,1597648,1266683,16,1332325,262053,1.43,0.11,,
153573,Electroshock Mount Motivator,1,Consumable,Explosives and Devices,0,0,1917407,505500,47,47,1650302,1624384,1280618,12,1459256,797792,1.26,0.14,,
153597,Deployable Attire Rearranger,1,Consumable,Explosives and Devices,0,0,222474,142500,131,13,222236,294731,282462,56,258948,147235,3.74,0.11,,
158212,Crow's Nest Scope,110,Consumable,Explosives and Devices,1200000,50000,2778612,1799900,92,20,1350579,2798650,4606692,25,3137312,1372748,5.5,0.25,,
158327,Monelite Scope of Alacrity,100,Consumable,Explosives and Devices,120000,30000,346146,250000,153,11,333847,1162118,937005,27,1058166,468651,1.14,0.06,,
158379,Unstable Temporal Time Shifter,1,Consumable,Explosives and Devices,0,0,242417,4.00E+05,258,7,910752,1570618,1342445,77,1254770,620518,4,0.08,,
159827,Bomb-samdi Mojo Bombs,110,Consumable,Explosives and Devices,0,0,55394,15000,74,8,57848,98937,101694,29,115928,32370,0.46,0.02,,
160560,Piece of Wreckage,1,Consumable,Explosives and Devices,0,2,0,0,0,0,0,190,0,0,125,0,0,0,,
163558,Sporonite Bomb,120,Consumable,Explosives and Devices,469000,10000,5665000,0,0,0,29393911,25985494,28468610,2,34700414,16570908,0.05,0.05,,
168807,Wormhole Generator: Kul Tiras,120,Consumable,Explosives and Devices,20000,5000,3000933,2.00E+06,34,34,10911336,5479084,4341509,7,6646662,1699059,0.16,0.04,,
168808,Wormhole Generator: Zandalar,120,Consumable,Explosives and Devices,20000,5000,7312888,7750000,7,7,13016775,7340236,5402482,7,8355132,2719509,0.09,0.03,,
169858,"""Bee Bee"" Gun",1,Consumable,Explosives and Devices,0,1,134902,100100,9,9,302752,2609999,992138,9,1615342,185566,0.32,0.04,,
118,Minor Healing Potion,5,Consumable,Potion,20,5,33304,40000,230,16,30010,44631,46145,23,52268,13517,2.09,0.11,,
858,Lesser Healing Potion,13,Consumable,Potion,100,25,4606,3000,97,8,9536,24340,18178,27,28216,17608,1.47,0.07,,
929,Healing Potion,22,Consumable,Potion,300,75,13486,4000,166,7,24151,30940,21948,24,38438,14355,1.92,0.12,,
1710,Greater Healing Potion,31,Consumable,Potion,500,125,21647,11100,9,2,23661,48035,40041,19,40685,18277,2.52,0.18,,
2455,Minor Mana Potion,15,Consumable,Potion,40,10,12596,8000,56,8,16438,87476,25579,12,53487,11802,0.45,0.05,,
2456,Minor Rejuvenation Potion,15,Consumable,Potion,60,15,4801,2500,36,3,104390,89250,119675,14,57917,24467,0.52,0.04,,
2459,Swiftness Potion,15,Consumable,Potion,100,25,163877,150000,913,53,58324,177658,158285,178,114993,65577,55.86,0.42,,
3385,Lesser Mana Potion,24,Consumable,Potion,120,30,19025,8600,90,8,41615,30883,13143,12,42108,14491,0.77,0.07,,
3386,Potion of Curing,55,Consumable,Potion,140,35,0,0,0,0,105,1126986,1458512,7,949074,2169705,0.39,0.13,,
3387,Limited Invulnerability Potion,50,Consumable,Potion,120,30,0,0,0,0,0,117463518,98832865,2,43620926,1500521,0.05,0.05,,
3823,Lesser Invisibility Potion,33,Consumable,Potion,400,100,820207,1084300,43,1,536783,741952,872979,35,916246,554816,3.3,0.15,,
3827,Mana Potion,32,Consumable,Potion,480,120,35717,10000,91,6,68752,64875,54736,11,84322,35965,1.26,0.14,,
3928,Superior Healing Potion,45,Consumable,Potion,1000,250,18002,14300,146,7,23225,42206,36153,32,54052,19665,2.4,0.12,,
4596,Discolored Healing Potion,15,Consumable,Potion,100,25,99822608,102433200,1,1,60925735,4653091,39976400,1,15975361,0,0,0,,
4623,Lesser Stoneshield Potion,43,Consumable,Potion,1500,375,0,0,0,0,0,19644233,52102933,1,11990575,0,0,0,,
5631,Rage Potion,14,Consumable,Potion,120,30,21596682,28922300,19,2,4524474,10121121,13169600,8,5200729,987486,0.2,0.05,,
5633,Great Rage Potion,35,Consumable,Potion,600,150,105769580,105752900,3,3,181650081,76328549,77260325,4,91812718,400847,0.03,0.01,,
5634,Free Action Potion,30,Consumable,Potion,300,75,1272468,1.00E+06,3,1,3994822,2987550,3334628,10,2898326,1444678,0.48,0.08,,
6048,Shadow Protection Potion,27,Consumable,Potion,400,100,61234630,59999900,45,4,37281884,10360009,13418120,13,13406085,1643572,0.3,0.03,,
6049,Fire Protection Potion,33,Consumable,Potion,680,170,1500200,1500200,1,1,103609067,45144011,36869274,6,45107665,4607497,0.44,0.11,,
