Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate,,0
4394,Big Iron Bomb,43,Consumable,Explosives and Devices,3000,750,48121,0,0,0,7678394,10239276,17015335,15,10171887,0,0,0,,
4395,Goblin Land Mine,39,Consumable,Explosives and Devices,6400,1600,0,0,0,0,0,151201603,274151137,1,192408691,0,0,0,,
4398,Large Seaforium Charge,40,Consumable,Explosives and Devices,3600,900,0,0,0,0,2.00E+05,193053222,197895266,3,226858178,0,0,0,,
4403,Portable Bronze Mortar,33,Consumable,Explosives and Devices,8000,2000,0,0,0,0,0,1091382075,1846978128,1,1083707267,0,0,0,,
4405,Crude Scope,12,Consumable,Explosives and Devices,500,125,67340,0,0,0,52978,507062,459925,3,562685,0,0,0,,
4406,Standard Scope,22,Consumable,Explosives and Devices,2400,600,7087271,8898200,16,5,5550099,6319574,5802095,4,7894329,0,0,0,,
4407,Accurate Scope,36,Consumable,Explosives and Devices,4800,1200,29016,41800,24,4,908822,3719071,4296498,5,3706050,0,0,0,,
4852,Flash Bomb,37,Consumable,Explosives and Devices,1200,300,0,0,0,0,0,1128072100,1720600642,1,1248657837,0,0,0,,
5507,Ornate Spyglass,27,Consumable,Explosives and Devices,2400,600,3208594,300900,2,2,3392533,4277102,3196643,2,3885540,0,0,0,,
6714,Ez-Thro Dynamite,25,Consumable,Explosives and Devices,300,75,0,0,0,0,5000,603349,671090,14,410906,0,0,0,,
7148,Goblin Jumper Cables,33,Consumable,Explosives and Devices,85,21,291882901,0,0,0,291882903,92869197,94829960,1,87354878,0,0,0,,
10507,Solid Dynamite,35,Consumable,Explosives and Devices,1400,350,15147,500,1,1,35425453,5884543,6429115,17,9252038,0,0,0,,
10514,Mithril Frag Bomb,43,Consumable,Explosives and Devices,3000,750,231100,0,0,0,231100,1234759,1669511,16,2625811,0,0,0,,
10546,Deadly Scope,42,Consumable,Explosives and Devices,6000,1500,0,0,0,0,34346466,15493891,18101561,2,21310597,0,0,0,,
10548,Sniper Scope,48,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,85332577,83528850,1,75618937,0,0,0,,
10562,Hi-Explosive Bomb,47,Consumable,Explosives and Devices,3000,750,537593,592200,100,5,433062,920581,1057163,43,868834,0,0,0,,
10586,The Big One,45,Consumable,Explosives and Devices,3000,750,0,0,0,0,0,120967656,159110746,2,209145858,0,0,0,,
10646,Goblin Sapper Charge,41,Consumable,Explosives and Devices,2000,500,0,0,0,0,0,111054200,150793609,1,85443692,0,0,0,,
10978,Small Glimmering Shard,20,Consumable,Explosives and Devices,0,0,0,0,0,0,0,38822,40399,175,38822,0,0,0,,
10998,Lesser Astral Essence,20,Consumable,Explosives and Devices,0,0,0,0,0,0,0,21239,20400,11,21239,0,0,0,,
11082,Greater Astral Essence,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,171344,247999,35,171344,0,0,0,,
11083,Soul Dust,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,47920,68497,19,47920,0,0,0,,
11084,Large Glimmering Shard,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,64906,89999,7,64906,0,0,0,,
11134,Lesser Mystic Essence,30,Consumable,Explosives and Devices,0,0,0,0,0,0,0,104438,49999,2,104438,0,0,0,,
11135,Greater Mystic Essence,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,96212,25200,22,96212,0,0,0,,
11137,Vision Dust,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,103375,63999,41,103375,0,0,0,,
11138,Small Glowing Shard,30,Consumable,Explosives and Devices,0,0,0,0,0,0,0,30726,19800,15,30726,0,0,0,,
11139,Large Glowing Shard,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,169263,149500,12,169263,0,0,0,,
11174,Lesser Nether Essence,40,Consumable,Explosives and Devices,0,0,0,0,0,0,0,330705,423999,9,330705,0,0,0,,
11175,Greater Nether Essence,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,710394,679999,20,710394,0,0,0,,
11176,Dream Dust,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,55237,49199,36,55237,0,0,0,,
11177,Small Radiant Shard,40,Consumable,Explosives and Devices,0,0,0,0,0,0,0,10804,10200,3,10804,0,0,0,,
11178,Large Radiant Shard,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,1214020,2018348,3,1214020,0,0,0,,
11590,Mechanical Repair Kit,40,Consumable,Explosives and Devices,1000,250,0,0,0,0,0,2094222,2986600,2,3258960,0,0,0,,
11818,Grimesilt Outhouse Key,43,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15993,Thorium Grenade,52,Consumable,Explosives and Devices,6000,1500,0,0,0,0,2.00E+05,1765820,1945458,12,1877932,0,0,0,,
16005,Dark Iron Bomb,57,Consumable,Explosives and Devices,5000,1250,0,0,0,0,0,94715648,219428350,18,521582852,0,0,0,,
16023,Masterwork Target Dummy,55,Consumable,Explosives and Devices,40000,10000,0,0,0,0,3.00E+05,268191918,375472930,1,526966712,0,0,0,,
16040,Arcane Bomb,60,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,8096518,12316466,4,23562600,0,0,0,,
17716,Snowmaster 9000,38,Consumable,Explosives and Devices,30000,7500,0,0,0,0,0,65481559,78947164,1,68282826,0,0,0,,
18232,Field Repair Bot 74A,60,Consumable,Explosives and Devices,40000,10000,0,0,0,0,14906910,34055603,37555690,13,36566702,0,0,0,,
18283,Biznicks 247x128 Accurascope,60,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,610715008,900049571,1,560774473,0,0,0,,
18587,Goblin Jumper Cables XL,53,Consumable,Explosives and Devices,8000,2000,0,0,0,0,0,591488042,648092885,1,810938049,0,0,0,,
18588,Ez-Thro Dynamite II,40,Consumable,Explosives and Devices,800,200,0,0,0,0,16600,507613,440039,7,772522,0,0,0,,
18594,Powerful Seaforium Charge,55,Consumable,Explosives and Devices,12000,3000,0,0,0,0,250000,49878014,53260100,1,65313982,0,0,0,,
18641,Dense Dynamite,45,Consumable,Explosives and Devices,2000,500,230700,0,0,0,2425558,271120,411508,16,459059,0,0,0,,
18645,Gnomish Alarm-o-Bot,53,Consumable,Explosives and Devices,12000,3000,0,0,0,0,0,36413987,43512170,4,37083200,0,0,0,,
18660,World Enlarger,1,Consumable,Explosives and Devices,30000,7500,55629471,0,0,0,100172560,64575939,66949594,1,76763276,0,0,0,,
18984,Dimensional Ripper - Everlook,60,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,280237223,228239960,1,255207391,0,0,0,,
18986,Ultrasafe Transporter: Gadgetzan,60,Consumable,Explosives and Devices,20000,5000,472398822,0,0,0,517286288,245274424,287628361,1,215261441,0,0,0,,
19707,Red Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19708,Blue Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19709,Yellow Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19710,Orange Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19711,Green Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19712,Purple Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19713,Bronze Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19714,Silver Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19715,Gold Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20725,Nexus Crystal,60,Consumable,Explosives and Devices,0,0,0,0,0,0,0,46262,47498,43,46262,0,0,0,,
22728,Steam Tonk Controller,55,Consumable,Explosives and Devices,20000,5000,399925,899800,4,4,95249505,20131607,24825029,1,21942144,0,0,0,,
23736,Fel Iron Bomb,60,Consumable,Explosives and Devices,10000,2500,492901,0,0,0,433726,3190240,2668661,20,4160640,0,0,0,,
23737,Adamantite Grenade,65,Consumable,Explosives and Devices,10000,2500,6607518,43700,20,1,707456,7854779,4917268,12,10348237,0,0,0,,
23764,Adamantite Scope,67,Consumable,Explosives and Devices,10000,2500,0,0,0,0,453429880,119985852,170701303,1,134241962,0,0,0,,
23765,Khorium Scope,72,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,474303292,549441533,1,296882736,0,0,0,,
23767,Crashin' Thrashin' Robot,55,Consumable,Explosives and Devices,20000,5000,42084420,0,0,0,41411917,76992454,67177734,1,81199992,0,0,0,,
23819,Elemental Seaforium Charge,70,Consumable,Explosives and Devices,24000,6000,0,0,0,0,438796210,23512160,23213900,6,129706306,0,0,0,,
23821,Zapthrottle Mote Extractor,61,Consumable,Explosives and Devices,60000,15000,200541530,210326200,1,1,144130241,122431915,160737210,1,134981774,0,0,0,,
23826,The Bigger One,65,Consumable,Explosives and Devices,12000,3000,0,0,0,0,0,90479449,119952823,2,95140785,0,0,0,,
23827,Super Sapper Charge,68,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,29982775,0,0,15619301,0,0,0,,
23841,Gnomish Flame Turret,70,Consumable,Explosives and Devices,12000,3000,1921824,1878500,1,1,1472275,5695567,6236337,5,5181077,0,0,0,,
30542,Dimensional Ripper - Area 52,70,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,268360799,226193205,1,263237098,0,0,0,,
30544,Ultrasafe Transporter: Toshley's Station,70,Consumable,Explosives and Devices,20000,5000,650018197,0,0,0,632145312,256455446,265065511,1,267233020,0,0,0,,
32413,Frost Grenade,65,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,1772679,1699662,16,2875335,0,0,0,,
34113,Field Repair Bot 110G,70,Consumable,Explosives and Devices,40000,10000,24947661,9002900,35,2,16941632,21243148,20263038,27,19448424,0,0,0,,
37567,Healing Injector Kit,80,Consumable,Explosives and Devices,5405,1351,0,0,0,0,0,2179401,4843305,11,4525240,0,0,0,,
40536,Explosive Decoy,80,Consumable,Explosives and Devices,4000,1000,410693,389000,22,2,550503,1057330,1063750,24,1528526,0,0,0,,
40727,Gnomish Gravity Well,85,Consumable,Explosives and Devices,322031,80507,344569204,360702200,1,1,268172772,126329610,147034015,1,117616517,0,0,0,,
40768,MOLL-E,80,Consumable,Explosives and Devices,0,0,40132438,39990100,4,4,43010160,42845747,46445765,1,41553405,0,0,0,,
40769,Scrapbot Construction Kit,80,Consumable,Explosives and Devices,7500,1875,64988800,69093800,14,1,37161097,11982273,12233141,45,11662375,0,0,0,,
40771,Cobalt Frag Bomb,71,Consumable,Explosives and Devices,2400,600,70993,0,0,0,4953,1434587,2107986,13,4408141,0,0,0,,
40772,Gnomish Army Knife,71,Consumable,Explosives and Devices,9027,2256,5327541,10008700,1,1,4261873,3699387,4009914,10,3917048,0,0,0,,
40892,Hammer Pick,10,Consumable,Explosives and Devices,3000,750,2926477,0,0,0,5331459,2326401,3156576,2,2634694,0,0,0,,
40893,Bladed Pickaxe,1,Consumable,Explosives and Devices,2500,625,4365669,1004800,1,1,6873849,4441545,5772132,2,6089326,0,0,0,,
41119,Saronite Bomb,75,Consumable,Explosives and Devices,1000,250,6400684,0,0,0,7715913,3379578,7002376,35,4808651,0,0,0,,
41146,Sun Scope,75,Consumable,Explosives and Devices,200000,50000,138168841,0,0,0,120351219,39845478,41906342,2,32816274,0,0,0,,
41167,Heartseeker Scope,80,Consumable,Explosives and Devices,100000,25000,42728506,40171000,1,1,49819092,33475850,33489542,2,39736790,0,0,0,,
42546,Mana Injector Kit,80,Consumable,Explosives and Devices,5405,1351,5025913,0,0,0,4223739,3349354,3246035,26,5705393,0,0,0,,
42641,Global Thermal Sapper Charge,75,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,4156968,5872066,17,2577686,0,0,0,,
44739,Diamond-Cut Refractor Scope,75,Consumable,Explosives and Devices,140000,35000,15781683,17794400,7,2,1720252,2528040,2152271,5,3095756,0,0,0,,
47828,Goblin Beam Welder,80,Consumable,Explosives and Devices,1000,250,78605519,0,0,0,49001104,29415324,45055440,1,40658807,0,0,0,,
48933,Wormhole Generator: Northrend,80,Consumable,Explosives and Devices,20000,5000,84982452,70005300,1,1,138990257,40327564,50880217,3,49494197,0,0,0,,
59594,Gnomish X-Ray Scope,85,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,99212134,119621486,1,111628590,0,0,0,,
59595,R19 Threatfinder,85,Consumable,Explosives and Devices,100000,25000,36610111,0,0,0,21354964,16918134,19726073,2,22242730,0,0,0,,
59596,Safety Catch Removal Kit,85,Consumable,Explosives and Devices,100000,25000,31965386,3.00E+07,8,2,44896348,13800361,15845100,3,13035670,0,0,0,,
60223,High-Powered Bolt Gun,85,Consumable,Explosives and Devices,90000,22500,7203111,11113700,1,1,65085656,23729930,26507037,1,41155233,0,0,0,,
60853,Volatile Seaforium Blastpack,81,Consumable,Explosives and Devices,3600,900,1325551806,41300,10,1,13605200,7318555,5972264,13,7005163,0,0,0,,
60854,Loot-A-Rang,85,Consumable,Explosives and Devices,90000,22500,54801631,58123100,4,4,84352243,100905287,110298154,2,105598536,0,0,0,,
63396,Big Daddy,85,Consumable,Explosives and Devices,3000,750,0,0,0,0,0,650017,1390300,24,923469,0,0,0,,
70139,Flintlocke's Woodchucker,85,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,166500220,183053778,1,130873915,0,0,0,,
77529,Lord Blastington's Scope of Doom,90,Consumable,Explosives and Devices,100000,25000,99375042,99800000,7,4,64313112,47025970,48082738,2,50672934,0,0,0,,
77531,Mirror Scope,90,Consumable,Explosives and Devices,100000,25000,9232930,50127500,1,1,15645512,10500710,10485923,5,10852725,0,0,0,,
77532,Locksmith's Powderkeg,85,Consumable,Explosives and Devices,3600,900,193759864,0,0,0,159379556,32961837,22795441,7,56303904,0,0,0,,
77589,G91 Landshark,90,Consumable,Explosives and Devices,0,2500,263777,2.00E+05,35,5,226576,252326,208710,18,248849,0,0,0,,
87215,Wormhole Generator: Pandaria,90,Consumable,Explosives and Devices,20000,5000,41306904,44977500,1,1,47953580,72740935,63680155,1,72649606,0,0,0,,
87216,Thermal Anvil,90,Consumable,Explosives and Devices,0,250,85046,80000,24,24,155561,357721,287193,12,410236,0,0,0,,
108745,Personal Hologram,1,Consumable,Explosives and Devices,0,300000,19443930,5009900,2,2,15653434,18164436,19444187,3,16041107,0,0,0,,
109120,Oglethorpe's Missile Splitter,100,Consumable,Explosives and Devices,120000,30000,4445000,0,0,0,2357143,10270572,10940097,2,10478949,0,0,0,,
109122,Megawatt Filament,100,Consumable,Explosives and Devices,1200000,300000,19850535,450000,1,1,30540826,8733411,9853304,2,11007741,0,0,0,,
109167,Findle's Loot-A-Rang,100,Consumable,Explosives and Devices,90000,22500,15158670,5005700,3,3,13724107,14731359,14780336,3,14608829,0,0,0,,
109183,World Shrinker,1,Consumable,Explosives and Devices,30000,7500,14058532,25001200,2,2,26263988,16726207,14495483,2,16112979,0,0,0,,
109253,Ultimate Gnomish Army Knife,90,Consumable,Explosives and Devices,9027,2256,397258,359800,9,9,837084,1585884,1182755,9,2222278,0,0,0,,
109574,GUMM-E,1,Consumable,Explosives and Devices,16000,4000,31686818,27347100,1,1,28705975,34183902,38489734,1,35088488,0,0,0,,
111820,Swapblaster,1,Consumable,Explosives and Devices,300000,75000,30115308,31210200,9,9,43461762,26008476,29297855,3,27250228,0,0,0,,
112059,Wormhole Centrifuge,100,Consumable,Explosives and Devices,20000,5000,20911882,16955000,2,2,31697221,21140156,15932251,2,17401082,0,0,0,,
115511,Bizmo's Big Bang Boom Bomb,100,Consumable,Explosives and Devices,5000,250,0,0,0,0,0,5092246,0,0,3178740,0,0,0,,
115512,Gazlowe's Gargantuan Grenade,100,Consumable,Explosives and Devices,5000,250,0,0,0,0,0,25300,0,0,10238318,0,0,0,,
118007,Mecha-Blast Rocket,100,Consumable,Explosives and Devices,6000,1500,20360,19900,64,12,8020,45948,39349,40,37954,0,0,0,,
118008,Hemet's Heartseeker,100,Consumable,Explosives and Devices,1200000,300000,14355329,18013000,2,2,11241724,6811738,7736984,2,6875210,0,0,0,,
132509,Deployable Bullet Dispenser,80,Consumable,Explosives and Devices,4000,1000,119396717,0,0,0,94374995,22365932,23686532,6,18999930,0,0,0,,
132510,Gunpowder Charge,85,Consumable,Explosives and Devices,3000,750,1101375,3523100,50,4,260604,2364903,2027806,51,2929836,0,0,0,,
132511,Pump-Action Bandage Gun,110,Consumable,Explosives and Devices,3000,750,1.00E+08,0,0,0,65738762,21711628,31778528,3,31013217,0,0,0,,
132513,Gunpack,105,Consumable,Explosives and Devices,3500,875,21407094,20881500,4,1,29364307,17401286,19977148,4,16960243,0,0,0,,
132514,Auto-Hammer,105,Consumable,Explosives and Devices,3500,875,6794620,2259800,202,9,5179396,5942458,5488198,138,5606752,0,0,0,,
132515,Failure Detection Pylon,105,Consumable,Explosives and Devices,3500,875,591068,1182700,50,4,677085,2637086,2739135,24,2277381,0,0,0,,
132516,Gunshoes,105,Consumable,Explosives and Devices,3500,875,3296733,3001300,10,1,3304556,6117609,5375315,58,5524198,0,0,0,,
132517,Intra-Dalaran Wormhole Generator,105,Consumable,Explosives and Devices,3500,875,348044660,456082300,2,1,308496857,125383655,126753519,2,175974634,0,0,0,,
132518,Blingtron's Circuit Design Tutorial,105,Consumable,Explosives and Devices,3500,875,104086147,0,0,0,111602601,61760935,59259673,3,60637252,0,0,0,,
132519,Trigger,105,Consumable,Explosives and Devices,3500,875,624820189,635316600,3,3,530649093,247817097,233984353,1,252462312,0,0,0,,
132524,Reaves Module: Wormhole Generator Mode,105,Consumable,Explosives and Devices,3500,875,1362484394,1296883300,1,1,1516793460,561041061,605105842,1,535429758,0,0,0,,
132525,Reaves Module: Repair Mode,105,Consumable,Explosives and Devices,3500,875,130123530,0,0,0,223661080,207389888,226654760,1,253193361,0,0,0,,
132526,Reaves Module: Failure Detection Mode,105,Consumable,Explosives and Devices,3500,875,233380569,0,0,0,222107764,200122282,214689844,1,179486554,0,0,0,,
132528,Reaves Module: Fireworks Display Mode,105,Consumable,Explosives and Devices,3500,875,286267087,300783300,1,1,213786027,256515877,286736433,1,189504755,0,0,0,,
132530,Reaves Module: Bling Mode,105,Consumable,Explosives and Devices,3500,875,0,0,0,0,1023935358,347725843,389137731,1,364409892,0,0,0,,
132531,Reaves Module: Piloted Combat Mode,105,Consumable,Explosives and Devices,3500,875,0,0,0,0,0,4963221280,4827576250,1,3341743841,0,0,0,,
136851,Commander Domitille's Helm,1,Consumable,Explosives and Devices,0,0,0,0,0,0,3503442900,113183023,1.10E+08,1,2715877437,0,0,0,,
151652,Wormhole Generator: Argus,110,Consumable,Explosives and Devices,0,5000,10007500,0,0,0,63630039,24741359,28212802,2,31005902,0,0,0,,
153487,Organic Discombobulation Grenade,1,Consumable,Explosives and Devices,0,0,490880,2.00E+05,290,15,335778,712661,406318,70,193607,0,0,0,,
153490,F.R.I.E.D.,1,Consumable,Explosives and Devices,0,0,667707,3.00E+05,597,22,477955,409066,266703,115,325091,0,0,0,,
153494,Thermo-Accelerated Plague Spreader,1,Consumable,Explosives and Devices,0,0,220508,150000,71,6,983664,240546,127910,45,264360,0,0,0,,
153510,Interdimensional Companion Repository,1,Consumable,Explosives and Devices,0,0,608081,9.00E+05,86,10,751706,1478951,1285523,23,1468420,0,0,0,,
153512,XA-1000 Surface Skimmer,1,Consumable,Explosives and Devices,12500,3125,438195,59000,71,11,1594324,1062938,634903,21,1372397,0,0,0,,
153573,Electroshock Mount Motivator,1,Consumable,Explosives and Devices,0,0,987963,455500,42,42,1594806,1520971,1501972,13,1467425,0,0,0,,
153597,Deployable Attire Rearranger,1,Consumable,Explosives and Devices,0,0,123647,40000,132,17,204310,321150,291308,68,260801,0,0,0,,
158212,Crow's Nest Scope,110,Consumable,Explosives and Devices,1200000,50000,1797972,4.00E+05,121,31,1363410,4089112,3601458,33,3120087,0,0,0,,
158327,Monelite Scope of Alacrity,100,Consumable,Explosives and Devices,120000,30000,256916,190000,164,25,351049,1062414,705827,41,1061610,0,0,0,,
158379,Unstable Temporal Time Shifter,1,Consumable,Explosives and Devices,0,0,224022,190000,333,16,759988,1368240,1047746,95,1270993,0,0,0,,
159827,Bomb-samdi Mojo Bombs,110,Consumable,Explosives and Devices,0,0,37830,35000,74,8,53537,90129,66484,35,113744,0,0,0,,
160560,Piece of Wreckage,1,Consumable,Explosives and Devices,0,2,0,0,0,0,0,191,0,0,131,0,0,0,,
163558,Sporonite Bomb,120,Consumable,Explosives and Devices,469000,10000,19155146,19995000,1,1,27703309,26691229,29205417,2,33933305,0,0,0,,
168807,Wormhole Generator: Kul Tiras,120,Consumable,Explosives and Devices,20000,5000,2220847,1998900,29,29,10585573,4968620,3424907,8,6409845,0,0,0,,
168808,Wormhole Generator: Zandalar,120,Consumable,Explosives and Devices,20000,5000,9147116,7100000,46,46,13150974,6480059,5294708,6,8217065,0,0,0,,
169858,"""Bee Bee"" Gun",1,Consumable,Explosives and Devices,0,1,99779,90100,5,5,294315,2374520,1890745,7,1682293,0,0,0,,
118,Minor Healing Potion,5,Consumable,Potion,20,5,53682,62100,140,9,24868,41396,41418,24,51547,0,0,0,,
858,Lesser Healing Potion,13,Consumable,Potion,100,25,12543,20000,172,7,9932,25178,18374,32,28449,0,0,0,,
929,Healing Potion,22,Consumable,Potion,300,75,20100,10000,127,9,24923,25605,16563,24,37272,0,0,0,,
1710,Greater Healing Potion,31,Consumable,Potion,500,125,20745,20100,15,4,16444,43791,22929,25,40510,0,0,0,,
2455,Minor Mana Potion,15,Consumable,Potion,40,10,7451,5000,45,9,16729,51097,20994,18,54467,0,0,0,,
2456,Minor Rejuvenation Potion,15,Consumable,Potion,60,15,10054,20100,3,1,93341,93332,103687,17,58243,0,0,0,,
2459,Swiftness Potion,15,Consumable,Potion,100,25,117232,49500,1228,63,66892,192005,134457,201,119359,0,0,0,,
3385,Lesser Mana Potion,24,Consumable,Potion,120,30,12083,6000,138,9,36108,27255,20038,20,41055,0,0,0,,
3386,Potion of Curing,55,Consumable,Potion,140,35,569800,0,0,0,105,1131810,1372108,10,971025,0,0,0,,
3387,Limited Invulnerability Potion,50,Consumable,Potion,120,30,0,0,0,0,0,125548165,129167624,1,53825944,0,0,0,,
3823,Lesser Invisibility Potion,33,Consumable,Potion,400,100,1083675,1321000,50,2,540662,748869,717116,40,908121,0,0,0,,
3827,Mana Potion,32,Consumable,Potion,480,120,17341,10000,32,3,64205,57069,54098,16,83001,0,0,0,,
3928,Superior Healing Potion,45,Consumable,Potion,1000,250,35225,32600,181,8,22517,39399,21310,39,51425,0,0,0,,
4596,Discolored Healing Potion,15,Consumable,Potion,100,25,101610292,0,0,0,65537675,4081145,18566,1,16302134,0,0,0,,
4623,Lesser Stoneshield Potion,43,Consumable,Potion,1500,375,0,0,0,0,0,27278747,10617666,1,13194550,0,0,0,,
5631,Rage Potion,14,Consumable,Potion,120,30,23335896,19990000,1,1,7815340,9994530,10841620,5,5244057,0,0,0,,
5633,Great Rage Potion,35,Consumable,Potion,600,150,107826707,109634100,3,3,129672689,62420584,63992926,4,88543938,0,0,0,,
5634,Free Action Potion,30,Consumable,Potion,300,75,961075,500100,3,1,3604193,2656409,2812996,7,2919244,0,0,0,,
6048,Shadow Protection Potion,27,Consumable,Potion,400,100,60675408,60673000,44,3,39365655,11171710,13671451,12,13146321,0,0,0,,
6049,Fire Protection Potion,33,Consumable,Potion,680,170,2087667,0,0,0,85754677,39785975,38884015,5,44469734,0,0,0,,
6050,Frost Protection Potion,38,Consumable,Potion,1200,300,24225018,888900,18,3,23505475,8164164,8433960,8,7473269,0,0,0,,
6051,Holy Protection Potion,20,Consumable,Potion,250,62,525277,100100,21,3,2718694,1153520,1082670,9,1442569,0,0,0,,
6052,Nature Protection Potion,38,Consumable,Potion,1200,300,356802,50400,12,1,86539,379631,436015,11,425435,0,0,0,,
6149,Greater Mana Potion,41,Consumable,Potion,1200,300,26367,30200,26,5,21638,60245,33419,16,70974,0,0,0,,
6372,Swim Speed Potion,20,Consumable,Potion,140,35,113077,25000,20,5,219619,266934,172163,14,241742,0,0,0,,
9030,Restorative Potion,42,Consumable,Potion,800,200,0,0,0,0,0,5948402,8687966,1,3242588,0,0,0,,
9144,Wildvine Potion,45,Consumable,Potion,1000,250,10361133,0,0,0,17043907,14109783,18678385,14,18106922,0,0,0,,
9172,Invisibility Potion,47,Consumable,Potion,2000,500,8150398,11833100,1,1,2679856,10095385,10303050,25,14214432,0,0,0,,
12190,Dreamless Sleep Potion,45,Consumable,Potion,1000,250,18640,0,0,0,223768,3641465,3692158,6,4002617,0,0,0,,
13442,Mighty Rage Potion,51,Consumable,Potion,2000,500,664134,0,0,0,672464,1175603,1167899,11,759639,0,0,0,,
13443,Superior Mana Potion,51,Consumable,Potion,1600,400,50578,45000,5,4,130036,218817,152693,6,225975,0,0,0,,
13444,Major Mana Potion,59,Consumable,Potion,6000,1500,24641,4900,129,11,16385,27083,15901,23,21853,0,0,0,,
13446,Major Healing Potion,55,Consumable,Potion,4000,1000,18329,6600,107,12,18425,41602,17543,45,30682,0,0,0,,
