Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate,,0.20196359
18588,Ez-Thro Dynamite II,40,Consumable,Explosives and Devices,800,200,0,0,0,0,16600,535360,685678,7,816701,215298,0.25,0.05,,
18594,Powerful Seaforium Charge,55,Consumable,Explosives and Devices,12000,3000,0,0,0,0,250000,33915557,37014483,1,67525178,0,0,0,,
18641,Dense Dynamite,45,Consumable,Explosives and Devices,2000,500,230700,0,0,0,3248631,295796,190411,17,470319,1093806,8.5,0.5,,
18645,Gnomish Alarm-o-Bot,53,Consumable,Explosives and Devices,12000,3000,0,0,0,0,0,37250561,50286630,4,36905478,4754275,0.27,0.09,,
18660,World Enlarger,1,Consumable,Explosives and Devices,30000,7500,58683523,0,0,0,102458310,61771188,69433740,1,78127056,30649303,0.03,0.03,,
18984,Dimensional Ripper - Everlook,60,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,271730792,290468900,1,252001444,728908,0.02,0.02,,
18986,Ultrasafe Transporter: Gadgetzan,60,Consumable,Explosives and Devices,20000,5000,470437573,480457300,2,2,525530899,257461832,304549208,1,215169283,84501845,0.05,0.05,,
19707,Red Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19708,Blue Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19709,Yellow Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19710,Orange Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19711,Green Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19712,Purple Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19713,Bronze Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19714,Silver Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19715,Gold Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20725,Nexus Crystal,60,Consumable,Explosives and Devices,0,0,0,0,0,0,0,46262,47498,43,46262,0,0,0,,
22728,Steam Tonk Controller,55,Consumable,Explosives and Devices,20000,5000,1.00E+05,1.00E+05,9,9,104311362,20430632,24444400,2,22116736,3212074,0.02,0.02,,
23736,Fel Iron Bomb,60,Consumable,Explosives and Devices,10000,2500,563072,427200,63,5,434941,3390702,2851852,22,4244687,894179,0.48,0.03,,
23737,Adamantite Grenade,65,Consumable,Explosives and Devices,10000,2500,11819264,3700,33,3,547958,9519931,8152610,13,10425709,4300,0.1,0.01,,
23764,Adamantite Scope,67,Consumable,Explosives and Devices,10000,2500,0,0,0,0,438622199,119861984,177958421,1,133605205,38394480,0.04,0.04,,
23765,Khorium Scope,72,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,479874894,499315220,1,293781679,0,0,0,,
23767,Crashin' Thrashin' Robot,55,Consumable,Explosives and Devices,20000,5000,40959092,0,0,0,41337879,77457514,79314624,1,81195209,44161753,0.06,0.06,,
23819,Elemental Seaforium Charge,70,Consumable,Explosives and Devices,24000,6000,0,0,0,0,438796210,32244968,25569460,2,151757807,1337,0.5,0.5,,
23821,Zapthrottle Mote Extractor,61,Consumable,Explosives and Devices,60000,15000,199287157,200967900,3,3,142810292,130745075,98072878,1,137362922,22698299,1,1,,
23826,The Bigger One,65,Consumable,Explosives and Devices,12000,3000,0,0,0,0,0,62636104,120321013,2,98147092,14992941,0.1,0.1,,
23827,Super Sapper Charge,68,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,28168731,0,0,14329058,0,0,0,,
23841,Gnomish Flame Turret,70,Consumable,Explosives and Devices,12000,3000,1915301,1996100,1,1,1407289,7207999,6624900,3,5068034,5774765,0.75,0.25,,
30542,Dimensional Ripper - Area 52,70,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,247835966,290392147,1,264720869,110742018,0.03,0.03,,
30544,Ultrasafe Transporter: Toshley's Station,70,Consumable,Explosives and Devices,20000,5000,649684172,651106700,1,1,632809703,269798409,303446891,1,266028930,126382194,0.05,0.05,,
32413,Frost Grenade,65,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,1954289,1735612,25,3080488,88,0,0,,
34113,Field Repair Bot 110G,70,Consumable,Explosives and Devices,40000,10000,25676875,7.00E+06,40,3,16869367,21168981,22030709,20,19321824,11465666,1.36,0.08,,
37567,Healing Injector Kit,80,Consumable,Explosives and Devices,5405,1351,0,0,0,0,0,2164342,2773813,12,4681276,206827,0.91,0.07,,
40536,Explosive Decoy,80,Consumable,Explosives and Devices,4000,1000,439440,389000,37,2,555321,1142404,803720,33,1595801,517746,0.42,0.02,,
40727,Gnomish Gravity Well,85,Consumable,Explosives and Devices,322031,80507,333320673,345404100,3,3,262546141,118000906,123954586,1,115562791,39913733,0.02,0.02,,
40768,MOLL-E,80,Consumable,Explosives and Devices,0,0,39869555,39990100,4,4,43127543,41200852,40967171,1,41913475,20201571,0.02,0.02,,
40769,Scrapbot Construction Kit,80,Consumable,Explosives and Devices,7500,1875,59662507,69093800,14,1,33857714,11908640,12165390,31,11586641,6654548,1.5,0.05,,
40771,Cobalt Frag Bomb,71,Consumable,Explosives and Devices,2400,600,10000,0,0,0,4953,1645106,2092626,8,4588096,954905,0.27,0.03,,
40772,Gnomish Army Knife,71,Consumable,Explosives and Devices,9027,2256,4986505,5009400,20,20,4082170,3804406,4523564,11,3948076,1492708,0.78,0.13,,
40892,Hammer Pick,10,Consumable,Explosives and Devices,3000,750,4482206,5823800,2,2,5516835,2450243,2421362,2,2705861,2902141,0.06,0.03,,
40893,Bladed Pickaxe,1,Consumable,Explosives and Devices,2500,625,6508835,8440100,1,1,7139324,4568950,5615568,2,6236024,2751966,0.02,0.02,,
41119,Saronite Bomb,75,Consumable,Explosives and Devices,1000,250,6924955,0,0,0,7715913,3256488,6766343,46,5306292,2983,2.75,0.05,,
41146,Sun Scope,75,Consumable,Explosives and Devices,200000,50000,118706841,0,0,0,106626625,41657194,36094182,2,32415015,17410129,0.04,0.04,,
41167,Heartseeker Scope,80,Consumable,Explosives and Devices,100000,25000,50687819,0,0,0,50621004,27271553,54462358,2,40151492,18919539,0.03,0.03,,
42546,Mana Injector Kit,80,Consumable,Explosives and Devices,5405,1351,4105397,0,0,0,28539,3703220,3144281,34,5849224,243750,0.87,0.03,,
42641,Global Thermal Sapper Charge,75,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,4009752,5674614,26,2410585,4971,0,0,,
44739,Diamond-Cut Refractor Scope,75,Consumable,Explosives and Devices,140000,35000,4893987,0,0,0,1167671,2899449,2579363,6,3134631,2102979,0.2,0.04,,
47828,Goblin Beam Welder,80,Consumable,Explosives and Devices,1000,250,66030404,0,0,0,28500093,27812948,50648670,2,41120301,341250,0.04,0.04,,
48933,Wormhole Generator: Northrend,80,Consumable,Explosives and Devices,20000,5000,102144940,98805300,2,2,142196454,50545802,46749342,2,50196669,16724609,0.01,0.01,,
59594,Gnomish X-Ray Scope,85,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,93888174,92224064,1,113656601,42635401,0.02,0.02,,
59595,R19 Threatfinder,85,Consumable,Explosives and Devices,100000,25000,34615627,36855200,1,1,19300742,17492981,19845241,2,22344603,8375764,0.02,0.02,,
59596,Safety Catch Removal Kit,85,Consumable,Explosives and Devices,100000,25000,34672483,44271800,1,1,44573853,12334975,14802457,2,13021674,2805727,0.01,0.01,,
60223,High-Powered Bolt Gun,85,Consumable,Explosives and Devices,90000,22500,33700,0,0,0,65085656,28151091,32209837,1,42483179,13962196,0.02,0.02,,
60853,Volatile Seaforium Blastpack,81,Consumable,Explosives and Devices,3600,900,7021007340,0,0,0,13605200,7929661,5783735,12,7071768,388896,0.3,0.03,,
60854,Loot-A-Rang,85,Consumable,Explosives and Devices,90000,22500,53405784,58123100,2,2,86099876,106868136,96331157,2,105852826,65465354,0.08,0.08,,
63396,Big Daddy,85,Consumable,Explosives and Devices,3000,750,0,0,0,0,0,669764,896066,78,937757,0,0,0,,
70139,Flintlocke's Woodchucker,85,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,145202691,205543788,1,129976104,106568284,0.14,0.14,,
77529,Lord Blastington's Scope of Doom,90,Consumable,Explosives and Devices,100000,25000,98248389,99860000,22,10,61417258,46355525,45578487,2,50736869,51995797,0.06,0.06,,
77531,Mirror Scope,90,Consumable,Explosives and Devices,100000,25000,7650880,7930000,19,3,15851867,10582970,11682640,4,10963213,3667612,0.03,0.01,,
77532,Locksmith's Powderkeg,85,Consumable,Explosives and Devices,3600,900,185952050,195053400,1,1,155427029,32937307,35735487,9,57961423,789478,0.07,0.01,,
77589,G91 Landshark,90,Consumable,Explosives and Devices,0,2500,312284,59900,129,2,232952,249717,235261,18,249245,79852,0.26,0.02,,
87215,Wormhole Generator: Pandaria,90,Consumable,Explosives and Devices,20000,5000,45408408,39087500,1,1,48635586,67245609,71691458,1,73306013,38894582,0.03,0.03,,
87216,Thermal Anvil,90,Consumable,Explosives and Devices,0,250,100697,102000,22,22,156866,333227,388705,15,413292,238604,1.62,0.18,,
108745,Personal Hologram,1,Consumable,Explosives and Devices,0,300000,20099061,20749800,3,3,15879518,16041824,11047595,2,15974045,6611133,0.04,0.02,,
109120,Oglethorpe's Missile Splitter,100,Consumable,Explosives and Devices,120000,30000,4445000,0,0,0,2367349,10248128,9327380,2,10514157,6354999,0.02,0.02,,
109122,Megawatt Filament,100,Consumable,Explosives and Devices,1200000,300000,23886856,0,0,0,30367776,8780882,9525155,2,11180248,7074018,0.02,0.02,,
109167,Findle's Loot-A-Rang,100,Consumable,Explosives and Devices,90000,22500,14887099,16184000,2,2,13757396,14314143,14422840,3,14521312,7111266,0.04,0.02,,
109183,World Shrinker,1,Consumable,Explosives and Devices,30000,7500,5831640,5352100,1,1,28139326,16058779,15257735,2,16002772,10787672,0.03,0.03,,
109253,Ultimate Gnomish Army Knife,90,Consumable,Explosives and Devices,9027,2256,439337,359800,37,37,855765,1866413,1724071,8,2250697,954317,1.89,0.27,,
109574,GUMM-E,1,Consumable,Explosives and Devices,16000,4000,36286056,25017600,2,2,29628723,34463012,32678668,1,34881560,17926876,0.04,0.04,,
111820,Swapblaster,1,Consumable,Explosives and Devices,300000,75000,29746396,0,0,0,44313676,25415231,26603413,2,27285853,18048462,0.16,0.08,,
112059,Wormhole Centrifuge,100,Consumable,Explosives and Devices,20000,5000,26026529,16955000,4,4,32573795,20343612,20599028,2,17286736,10243358,0.01,0.01,,
115511,Bizmo's Big Bang Boom Bomb,100,Consumable,Explosives and Devices,5000,250,0,0,0,0,0,4685770,1302200,9,6839805,0,0,0,,
115512,Gazlowe's Gargantuan Grenade,100,Consumable,Explosives and Devices,5000,250,0,0,0,0,0,25300,0,0,10237108,0,0,0,,
118007,Mecha-Blast Rocket,100,Consumable,Explosives and Devices,6000,1500,21525,20000,181,30,7081,51394,37157,46,36267,15855,1.44,0.06,,
118008,Hemet's Heartseeker,100,Consumable,Explosives and Devices,1200000,300000,20462276,0,0,0,11458931,6285185,6015576,2,7084259,2905986,0.02,0.02,,
132509,Deployable Bullet Dispenser,80,Consumable,Explosives and Devices,4000,1000,116520018,119636300,2,1,91083699,18712259,15357864,4,19051781,9512955,0.06,0.02,,
132510,Gunpowder Charge,85,Consumable,Explosives and Devices,3000,750,1393578,0,0,0,275481,1860644,1850046,45,2907228,656148,0.88,0.02,,
132511,Pump-Action Bandage Gun,110,Consumable,Explosives and Devices,3000,750,1.00E+08,1.00E+08,1,1,20738762,28195141,30905773,4,31521910,32935727,0.14,0.07,,
132513,Gunpack,105,Consumable,Explosives and Devices,3500,875,21144342,0,0,0,29215716,18470285,17313985,8,16858517,13192760,0.35,0.05,,
132514,Auto-Hammer,105,Consumable,Explosives and Devices,3500,875,7969136,7800000,298,12,4955293,5965996,6269679,153,5596538,3386125,20.58,0.21,,
132515,Failure Detection Pylon,105,Consumable,Explosives and Devices,3500,875,97035,0,0,0,697028,2229476,2657905,17,2270399,579091,0.32,0.02,,
132516,Gunshoes,105,Consumable,Explosives and Devices,3500,875,4425004,0,0,0,2952358,5558571,5460976,56,5478107,2358761,2.16,0.06,,
132517,Intra-Dalaran Wormhole Generator,105,Consumable,Explosives and Devices,3500,875,286239110,349010700,2,1,303008379,125905301,137656920,1,179772271,19932079,0.01,0.01,,
132518,Blingtron's Circuit Design Tutorial,105,Consumable,Explosives and Devices,3500,875,108798391,0,0,0,107884075,61851558,63704206,3,60432356,42046920,0.08,0.04,,
132519,Trigger,105,Consumable,Explosives and Devices,3500,875,625333716,604107200,3,3,549659544,255404962,228427681,1,252290553,46214408,0.01,0.01,,
132524,Reaves Module: Wormhole Generator Mode,105,Consumable,Explosives and Devices,3500,875,1406928852,0,0,0,1565990219,591617059,763332561,1,530434449,98691183,0.03,0.03,,
132525,Reaves Module: Repair Mode,105,Consumable,Explosives and Devices,3500,875,154387726,60001300,2,2,229978006,216779657,223017602,1,253317978,88574056,0.02,0.02,,
132526,Reaves Module: Failure Detection Mode,105,Consumable,Explosives and Devices,3500,875,233224068,0,0,0,223886811,195573897,164405000,1,179056900,65413861,0.02,0.02,,
132528,Reaves Module: Fireworks Display Mode,105,Consumable,Explosives and Devices,3500,875,263998829,0,0,0,205565096,250652822,253336525,1,188933746,126594011,0.04,0.04,,
132530,Reaves Module: Bling Mode,105,Consumable,Explosives and Devices,3500,875,0,0,0,0,1023935358,322475886,397094339,1,366041960,224416641,0.03,0.03,,
132531,Reaves Module: Piloted Combat Mode,105,Consumable,Explosives and Devices,3500,875,0,0,0,0,0,4661250150,4766937260,1,3008921722,350002179,0,0,,
136851,Commander Domitille's Helm,1,Consumable,Explosives and Devices,0,0,0,0,0,0,3503442900,113183023,1.10E+08,1,3327843455,0,0,0,,
151652,Wormhole Generator: Argus,110,Consumable,Explosives and Devices,0,5000,0,0,0,0,99814535,31929756,30797500,2,31064938,18565371,0.03,0.03,,
153487,Organic Discombobulation Grenade,1,Consumable,Explosives and Devices,0,0,654359,501600,319,15,346547,591456,1115542,83,187366,65295,4.29,0.11,,
153490,F.R.I.E.D.,1,Consumable,Explosives and Devices,0,0,832090,699900,1790,39,464712,448288,412168,111,312689,105805,11.05,0.17,,
153494,Thermo-Accelerated Plague Spreader,1,Consumable,Explosives and Devices,0,0,221749,80000,294,33,1048922,273413,147578,45,259815,102254,3.48,0.12,,
153510,Interdimensional Companion Repository,1,Consumable,Explosives and Devices,0,0,719643,108000,26,6,783827,1458011,1362436,22,1469796,685137,0.72,0.04,,
153512,XA-1000 Surface Skimmer,1,Consumable,Explosives and Devices,12500,3125,1028326,99000,58,14,1601406,1472238,657936,20,1345934,273138,1.43,0.11,,
153573,Electroshock Mount Motivator,1,Consumable,Explosives and Devices,0,0,1657430,505500,85,85,1632506,1594904,1354719,14,1461402,808935,1.08,0.12,,
153597,Deployable Attire Rearranger,1,Consumable,Explosives and Devices,0,0,199281,102500,174,15,215758,280949,218974,70,258940,146545,3.74,0.11,,
158212,Crow's Nest Scope,110,Consumable,Explosives and Devices,1200000,50000,2556739,1250000,113,22,1364311,3641927,2857978,31,3141108,1401321,5.5,0.25,,
158327,Monelite Scope of Alacrity,100,Consumable,Explosives and Devices,120000,30000,322166,250000,156,13,335105,1179377,884132,37,1059344,469247,1.14,0.06,,
158379,Unstable Temporal Time Shifter,1,Consumable,Explosives and Devices,0,0,263192,2.00E+05,349,15,901791,1601744,1165367,92,1259685,623167,3.5,0.07,,
159827,Bomb-samdi Mojo Bombs,110,Consumable,Explosives and Devices,0,0,44708,5000,99,11,56485,91790,82516,33,115489,32109,0.46,0.02,,
160560,Piece of Wreckage,1,Consumable,Explosives and Devices,0,2,0,0,0,0,0,189,0,0,126,0,0,0,,
163558,Sporonite Bomb,120,Consumable,Explosives and Devices,469000,10000,5665000,0,0,0,30436478,29325771,30150647,2,34548107,16791081,0.05,0.05,,
168807,Wormhole Generator: Kul Tiras,120,Consumable,Explosives and Devices,20000,5000,2763670,2.00E+06,34,34,10749346,5554695,4923251,8,6616946,1641653,0.16,0.04,,
168808,Wormhole Generator: Zandalar,120,Consumable,Explosives and Devices,20000,5000,7633742,10820000,20,20,12889539,7341678,5884491,7,8336365,2637548,0.09,0.03,,
169858,"""Bee Bee"" Gun",1,Consumable,Explosives and Devices,0,1,121560,100100,17,17,302314,2646634,1358981,10,1639356,185630,0.32,0.04,,
118,Minor Healing Potion,5,Consumable,Potion,20,5,40557,65000,164,9,25093,43360,44359,24,52097,13394,2.09,0.11,,
858,Lesser Healing Potion,13,Consumable,Potion,100,25,4193,2900,102,9,9521,23347,17776,33,28266,17386,1.47,0.07,,
929,Healing Potion,22,Consumable,Potion,300,75,11292,4000,171,9,24197,29180,22084,26,38133,14100,1.92,0.12,,
1710,Greater Healing Potion,31,Consumable,Potion,500,125,21398,20100,6,3,22377,47526,38638,20,40775,18351,2.52,0.18,,
2455,Minor Mana Potion,15,Consumable,Potion,40,10,10895,8000,34,6,16496,89623,27182,12,54178,16027,0.45,0.05,,
2456,Minor Rejuvenation Potion,15,Consumable,Potion,60,15,4409,2500,36,3,101787,89716,72332,17,58475,24467,0.52,0.04,,
2459,Swiftness Potion,15,Consumable,Potion,100,25,161245,40000,2578,115,60948,182489,222146,168,117507,66573,56.7,0.42,,
3385,Lesser Mana Potion,24,Consumable,Potion,120,30,17034,8600,156,10,40573,29137,17423,15,41938,13700,0.77,0.07,,
3386,Potion of Curing,55,Consumable,Potion,140,35,0,0,0,0,105,1129938,1756685,3,954696,2169705,0.39,0.13,,
3387,Limited Invulnerability Potion,50,Consumable,Potion,120,30,0,0,0,0,0,118019107,141052970,2,45246068,1500521,0.05,0.05,,
3823,Lesser Invisibility Potion,33,Consumable,Potion,400,100,907362,1084300,47,2,538843,753995,801440,28,915190,542212,3.3,0.15,,
3827,Mana Potion,32,Consumable,Potion,480,120,28618,10000,106,6,68843,61715,68528,15,84010,35535,1.26,0.14,,
3928,Superior Healing Potion,45,Consumable,Potion,1000,250,17236,14300,146,7,23402,41495,35568,28,53538,19103,2.4,0.12,,
4596,Discolored Healing Potion,15,Consumable,Potion,100,25,100999262,0,0,0,63367351,4647753,34161133,1,16054339,0,0,0,,
4623,Lesser Stoneshield Potion,43,Consumable,Potion,1500,375,0,0,0,0,0,20412726,40561975,1,12632657,0,0,0,,
5631,Rage Potion,14,Consumable,Potion,120,30,23420062,28912300,19,2,6721084,9995417,12424410,5,5209270,1316529,0.28,0.07,,
5633,Great Rage Potion,35,Consumable,Potion,600,150,105765474,0,0,0,171000007,76866683,74924188,4,91218499,400847,0.03,0.01,,
5634,Free Action Potion,30,Consumable,Potion,300,75,1156448,1.00E+06,3,1,3852212,3119466,3525423,5,2908069,1457957,0.48,0.08,,
6048,Shadow Protection Potion,27,Consumable,Potion,400,100,60960105,59999900,45,4,37740525,10454620,11148343,14,13343676,1640987,0.33,0.03,,
6049,Fire Protection Potion,33,Consumable,Potion,680,170,1500200,2500200,1,1,98746740,42677490,28525180,3,45033085,4607497,0.44,0.11,,
